sku,name,brand,silo,level,category,surface,price,color,sizes,description,badge,angle1 (main),angle2,angle3,angle4,angle5,angle6
GK-CMP-239,Mizuno Morelia Neo IV AG #467,Mizuno,Clássico,Pro,Chuteiras,AG,12500,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado AG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-239-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-239-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-239-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-239-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-239-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-239-6.png
GK-CMP-240,Adidas Predator Elite SG #468,Adidas,Precisão,Elite,Chuteiras,SG,8900,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado SG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-240-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-240-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-240-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-240-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-240-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-240-6.png
GK-CMP-241,Puma Ultra Ultimate HG #469,Puma,Velocidade,Academy,Chuteiras,HG,18500,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado HG. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-241-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-241-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-241-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-241-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-241-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-241-6.png
GK-CMP-242,Puma Ultra Ultimate MG #472,Puma,Velocidade,Elite,Chuteiras,MG,4500,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado MG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-242-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-242-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-242-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-242-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-242-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-242-6.png
GK-CMP-243,Puma Future Ultimate IN #474,Puma,Agilidade,Academy,Chuteiras,IN,21500,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-243-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-243-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-243-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-243-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-243-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-243-6.png
GK-CMP-244,Nike Phantom GX 2 IN #475,Nike,Controlo,Academy,Chuteiras,IN,6800,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-244-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-244-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-244-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-244-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-244-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-244-6.png
GK-CMP-245,Adidas F50 League AG #476,Adidas,Velocidade,Pro,Chuteiras,AG,8900,Black / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado AG. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-245-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-245-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-245-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-245-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-245-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-245-6.png
GK-CMP-246,New Balance Furon V7 Pro IN #478,New Balance,Velocidade,Pro,Chuteiras,IN,6800,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-246-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-246-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-246-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-246-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-246-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-246-6.png
GK-CMP-247,Joma Top Flex Rebound MG #480,Joma,Clássico,Academy,Chuteiras,MG,8900,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado MG. Tamanhos disponíveis do 35 ao 46.,Edição Especial,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-247-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-247-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-247-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-247-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-247-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-247-6.png
GK-CMP-248,New Balance Tekela V4 Pro IN #484,New Balance,Controlo,Pro,Chuteiras,IN,18500,Black / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-248-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-248-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-248-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-248-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-248-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-248-6.png
GK-CMP-249,Joma Top Flex Rebound SG #487,Joma,Clássico,Club,Chuteiras,SG,19200,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado SG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-249-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-249-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-249-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-249-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-249-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-249-6.png
GK-CMP-250,Adidas F50 League FG #488,Adidas,Velocidade,Elite,Chuteiras,FG,8900,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado FG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-250-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-250-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-250-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-250-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-250-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-250-6.png
GK-CMP-251,Mizuno Morelia Neo IV IN #494,Mizuno,Clássico,Academy,Chuteiras,IN,18500,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-251-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-251-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-251-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-251-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-251-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-251-6.png
GK-CMP-252,New Balance Tekela V4 Pro HG #497,New Balance,Controlo,Pro,Chuteiras,HG,21500,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado HG. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-252-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-252-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-252-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-252-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-252-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-252-6.png
